Usina elétrica;Dispositivo;Categoria;Evento;Subevento/Categorização;Data de início;Data Final;Duração;Descrição de categorização
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:16:54.929;2025/01/25 04:16:58.955;00:00:04;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:17:10.035;2025/01/25 04:17:14.050;00:00:04;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:17:20.071;2025/01/25 04:17:22.080;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:17:27.116;2025/01/25 04:18:31.537;00:01:04;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:18:36.550;2025/01/25 04:19:15.797;00:00:39;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:19:29.880;2025/01/25 04:19:51.001;00:00:21;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:19:58.064;2025/01/25 04:20:10.102;00:00:12;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:20:15.116;2025/01/25 04:20:24.161;00:00:09;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:20:29.208;2025/01/25 04:20:42.269;00:00:13;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:20:47.314;2025/01/25 04:21:02.390;00:00:15;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:21:07.423;2025/01/25 04:21:12.458;00:00:05;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:21:18.499;2025/01/25 04:21:21.502;00:00:03;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:21:26.534;2025/01/25 04:21:41.633;00:00:15;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:21:46.667;2025/01/25 04:21:49.677;00:00:03;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:22:01.725;2025/01/25 04:22:33.953;00:00:32;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:22:43.032;2025/01/25 04:22:58.112;00:00:15;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:23:03.158;2025/01/25 04:23:57.531;00:00:54;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:24:02.548;2025/01/25 04:24:04.552;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:24:09.576;2025/01/25 04:24:17.647;00:00:08;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:24:22.660;2025/01/25 04:24:51.869;00:00:29;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:25:41.186;2025/01/25 04:25:42.200;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:25:52.249;2025/01/25 04:27:24.878;00:01:32;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:27:35.954;2025/01/25 04:27:37.958;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:27:44.016;2025/01/25 04:28:06.143;00:00:22;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:28:10.155;2025/01/25 04:28:32.282;00:00:22;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:28:58.441;2025/01/25 04:29:00.449;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:29:05.485;2025/01/25 04:29:16.544;00:00:11;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:29:24.591;2025/01/25 04:30:13.862;00:00:49;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:30:18.899;2025/01/25 04:30:59.169;00:00:40;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:31:04.204;2025/01/25 04:31:41.476;00:00:37;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:31:49.559;2025/01/25 04:31:50.565;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:32:31.787;2025/01/25 04:34:06.367;00:01:34;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:34:11.381;2025/01/25 04:34:16.397;00:00:05;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:34:27.504;2025/01/25 04:34:34.571;00:00:07;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:34:44.619;2025/01/25 04:35:12.756;00:00:28;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:35:17.785;2025/01/25 04:36:05.088;00:00:47;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:36:19.161;2025/01/25 04:37:22.569;00:01:03;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:37:50.764;2025/01/25 04:38:23.928;00:00:33;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:38:56.148;2025/01/25 04:39:18.292;00:00:22;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:39:23.326;2025/01/25 04:39:47.431;00:00:24;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:40:01.510;2025/01/25 04:40:02.507;00:00:00;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:40:35.714;2025/01/25 04:40:36.732;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:40:45.769;2025/01/25 04:40:46.782;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:41:22.942;2025/01/25 04:41:25.983;00:00:03;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:41:40.086;2025/01/25 04:41:45.114;00:00:05;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:41:50.149;2025/01/25 04:42:30.371;00:00:40;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:42:50.510;2025/01/25 04:43:12.634;00:00:22;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:43:17.665;2025/01/25 04:44:01.948;00:00:44;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:44:56.320;2025/01/25 04:45:03.369;00:00:07;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:45:25.483;2025/01/25 04:45:42.555;00:00:17;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:45:47.594;2025/01/25 04:45:52.620;00:00:05;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:46:21.822;2025/01/25 04:46:22.831;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:47:48.480;2025/01/25 04:47:53.530;00:00:05;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:48:08.600;2025/01/25 04:48:09.616;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:48:21.666;2025/01/25 04:48:23.687;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:48:41.789;2025/01/25 04:49:04.944;00:00:23;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:49:18.010;2025/01/25 04:49:33.120;00:00:15;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:49:38.156;2025/01/25 04:49:50.226;00:00:12;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:49:55.248;2025/01/25 04:50:04.290;00:00:09;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:50:09.334;2025/01/25 04:51:02.650;00:00:53;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:51:07.700;2025/01/25 04:51:58.983;00:00:51;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:52:04.017;2025/01/25 04:52:54.332;00:00:50;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:53:11.460;2025/01/25 04:53:21.550;00:00:10;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:53:37.630;2025/01/25 04:53:40.669;00:00:03;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:53:44.707;2025/01/25 04:54:39.060;00:00:54;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:54:44.111;2025/01/25 04:54:48.128;00:00:04;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:54:53.155;2025/01/25 04:55:05.218;00:00:12;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:55:20.295;2025/01/25 04:55:25.340;00:00:05;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:55:30.365;2025/01/25 04:56:14.643;00:00:44;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:56:19.693;2025/01/25 04:56:23.720;00:00:04;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:56:28.738;2025/01/25 04:57:05.923;00:00:37;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:57:12.977;2025/01/25 04:57:38.140;00:00:25;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:57:43.194;2025/01/25 04:57:46.190;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:57:51.205;2025/01/25 04:58:08.321;00:00:17;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:58:27.409;2025/01/25 04:59:30.722;00:01:03;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:59:40.817;2025/01/25 04:59:43.831;00:00:03;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 04:59:55.895;2025/01/25 05:00:03.956;00:00:08;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:00:09.005;2025/01/25 05:00:40.212;00:00:31;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:00:50.267;2025/01/25 05:01:12.424;00:00:22;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:01:20.471;2025/01/25 05:01:31.518;00:00:11;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:01:36.550;2025/01/25 05:01:40.570;00:00:04;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:02:07.764;2025/01/25 05:02:08.779;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:02:13.820;2025/01/25 05:02:21.866;00:00:08;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:02:26.900;2025/01/25 05:02:41.996;00:00:15;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:02:52.066;2025/01/25 05:02:53.067;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:03:16.217;2025/01/25 05:03:39.358;00:00:23;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:03:44.385;2025/01/25 05:03:48.408;00:00:04;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:03:54.443;2025/01/25 05:05:30.023;00:01:35;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:05:35.058;2025/01/25 05:10:23.722;00:04:48;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:10:28.752;2025/01/25 05:11:43.206;00:01:14;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:11:48.228;2025/01/25 05:11:54.275;00:00:06;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:12:02.306;2025/01/25 05:13:23.830;00:01:21;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:13:32.883;2025/01/25 05:13:34.899;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:13:40.941;2025/01/25 05:14:07.083;00:00:26;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:14:12.115;2025/01/25 05:14:30.174;00:00:18;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:14:35.208;2025/01/25 05:14:56.348;00:00:21;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:15:06.393;2025/01/25 05:15:24.517;00:00:18;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:15:48.712;2025/01/25 05:16:08.833;00:00:20;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:16:12.847;2025/01/25 05:16:16.858;00:00:04;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:16:23.903;2025/01/25 05:16:33.964;00:00:10;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:16:41.020;2025/01/25 05:16:49.072;00:00:08;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:16:54.079;2025/01/25 05:17:45.377;00:00:51;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:17:50.404;2025/01/25 05:17:59.475;00:00:09;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:18:04.505;2025/01/25 05:18:09.547;00:00:05;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:18:14.584;2025/01/25 05:18:51.826;00:00:37;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:18:56.855;2025/01/25 05:19:08.937;00:00:12;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:19:14.971;2025/01/25 05:20:02.264;00:00:47;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:20:07.316;2025/01/25 05:20:09.329;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:20:13.343;2025/01/25 05:20:14.347;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:20:19.374;2025/01/25 05:20:24.407;00:00:05;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:20:33.455;2025/01/25 05:20:38.487;00:00:05;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:20:51.558;2025/01/25 05:20:52.569;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:21:19.729;2025/01/25 05:21:26.765;00:00:07;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:21:31.782;2025/01/25 05:21:32.791;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:21:37.829;2025/01/25 05:22:04.975;00:00:27;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:22:10.001;2025/01/25 05:22:14.034;00:00:04;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:22:19.077;2025/01/25 05:22:23.094;00:00:04;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:22:50.281;2025/01/25 05:23:34.574;00:00:44;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:23:40.606;2025/01/25 05:24:49.004;00:01:08;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:25:11.139;2025/01/25 05:25:15.169;00:00:04;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:25:20.203;2025/01/25 05:25:24.221;00:00:04;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:25:29.251;2025/01/25 05:26:15.562;00:00:46;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:26:20.575;2025/01/25 05:27:52.113;00:01:31;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:28:27.326;2025/01/25 05:28:29.344;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:28:42.471;2025/01/25 05:29:20.696;00:00:38;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:29:40.843;2025/01/25 05:29:41.840;00:00:00;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:30:58.374;2025/01/25 05:31:07.451;00:00:09;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:31:12.469;2025/01/25 05:31:20.529;00:00:08;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:31:30.584;2025/01/25 05:31:33.591;00:00:03;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:31:38.619;2025/01/25 05:31:39.636;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:31:44.660;2025/01/25 05:32:17.817;00:00:33;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:32:22.834;2025/01/25 05:32:31.883;00:00:09;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:32:36.898;2025/01/25 05:33:28.181;00:00:51;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:33:33.212;2025/01/25 05:33:42.271;00:00:09;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:34:37.587;2025/01/25 05:34:39.611;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:34:44.629;2025/01/25 05:35:03.747;00:00:19;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:35:08.771;2025/01/25 05:35:21.878;00:00:13;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:35:26.911;2025/01/25 05:35:28.928;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:36:00.093;2025/01/25 05:36:01.103;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:36:26.223;2025/01/25 05:36:27.240;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:36:55.384;2025/01/25 05:36:56.382;00:00:00;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:37:30.616;2025/01/25 05:37:31.619;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:37:39.648;2025/01/25 05:37:48.723;00:00:09;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:38:00.788;2025/01/25 05:38:03.800;00:00:03;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:38:08.832;2025/01/25 05:38:35.991;00:00:27;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:38:43.036;2025/01/25 05:38:45.056;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:38:49.086;2025/01/25 05:38:51.081;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:39:15.238;2025/01/25 05:39:17.253;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:39:23.286;2025/01/25 05:39:26.321;00:00:03;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:39:57.507;2025/01/25 05:40:00.521;00:00:03;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:40:38.758;2025/01/25 05:40:39.763;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:40:47.820;2025/01/25 05:40:48.823;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:41:11.987;2025/01/25 05:41:13.992;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:42:41.555;2025/01/25 05:43:27.820;00:00:46;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:43:43.919;2025/01/25 05:44:33.203;00:00:49;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:44:42.262;2025/01/25 05:46:03.727;00:01:21;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:46:21.809;2025/01/25 05:46:23.831;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:46:47.006;2025/01/25 05:47:05.074;00:00:18;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:47:10.107;2025/01/25 05:48:43.684;00:01:33;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:48:58.757;2025/01/25 05:49:01.789;00:00:03;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:49:38.009;2025/01/25 05:49:59.120;00:00:21;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:50:04.145;2025/01/25 05:50:15.184;00:00:11;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:50:20.210;2025/01/25 05:50:47.406;00:00:27;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:50:52.415;2025/01/25 05:51:38.700;00:00:46;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:51:43.729;2025/01/25 05:51:46.767;00:00:03;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:51:55.822;2025/01/25 05:53:12.263;00:01:16;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:53:17.301;2025/01/25 05:53:27.382;00:00:10;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:53:34.403;2025/01/25 05:53:51.505;00:00:17;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:53:56.534;2025/01/25 05:54:39.792;00:00:43;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:55:00.949;2025/01/25 05:55:02.965;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:55:07.991;2025/01/25 05:55:14.013;00:00:06;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:55:23.076;2025/01/25 05:55:40.159;00:00:17;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:55:45.190;2025/01/25 05:55:53.231;00:00:08;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/25 05:55:58.236;2025/01/25 05:56:03.261;00:00:05;
